stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
7330,7330,Sackville Dr Before Civic 222 (7330),,44.759267,-63.669844,,,,,,0
7331,7331,Sackville Dr Before Skyridge Ave (7331),,44.760403,-63.671651,,,,,,0
7332,7332,Sackville Dr At Civic 1000 (7332),,44.780908,-63.700048,,,,,,0
7333,7333,Sackville Dr At Twelve Mile House Ln (7333),,44.753517,-63.665306,,,,,,0
7334,7334,Sackville Dr Before Rosemary Dr (7334),,44.796044,-63.730402,,,,,,0
7335,7335,Sackville Dr At Civic 1800 (7335),,44.798509,-63.734465,,,,,,0
7336,7336,Sackville Dr After Melham Dr (7336),,44.785673,-63.713091,,,,,,0
7337,7337,Sackville Dr Before Riverside Dr (7337),,44.770182,-63.689695,,,,,,0
7338,7338,Sackville Dr After Twelve Mile House Ln (7338),,44.753707,-63.665371,,,,,,0
7339,7339,Nordic Cr After Stokil Dr (7339),,44.78434,-63.679309,,,,,,0
7340,7340,Nordic Cr Before Stokil Dr (7340),,44.784404,-63.679291,,,,,,0
7341,7341,North St Before Robie St (7341),,44.655041,-63.594352,,,,,,0
7342,7342,North St Before Robie St (7342),,44.654469,-63.595173,,,,,,0
7343,7343,North St After Brunswick St (7343),,44.658628,-63.588382,,,,,,0
7344,7344,North St Before Dublin St (7344),,44.65057,-63.60054,,,,,,0
7345,7345,North St Before Dublin St (7345),,44.6502,-63.601194,,,,,,0
7346,7346,North St After Gottingen St (7346),,44.657098,-63.591391,,,,,,0
7347,7347,North St Before Gottingen St (7347),,44.657047,-63.591305,,,,,,0
7348,7348,North St After Lorne Terr (7348),,44.658313,-63.590262,,,,,,0
7349,7349,North St Before Agricola St (7349),,44.655157,-63.594165,,,,,,0
7350,7350,North St After Fuller Terr (7350),,44.656149,-63.592765,,,,,,0
7351,7351,North St Before Brunswick St (7351),,44.658164,-63.58966,,,,,,0
7352,7352,North St Before Clifton St (7352),,44.653611,-63.596378,,,,,,0
7353,7353,North St Before Clifton St (7353),,44.653832,-63.596122,,,,,,0
7354,7354,North St Before Maynard St (7354),,44.656101,-63.592804,,,,,,0
7355,7355,North St Before Oxford St (7355),,44.648988,-63.602875,,,,,,0
7356,7356,North St Before Oxford St (7356),,44.649242,-63.602477,,,,,,0
7357,7357,North St Before Windsor St (7357),,44.652088,-63.598521,,,,,,0
7358,7358,North St Before Windsor St (7358),,44.65236,-63.598205,,,,,,0
7360,7360,North Ridge Rd After Novalea Dr (7360),,44.673207,-63.615425,,,,,,0
7361,7361,Novalea Dr Opposite Kencrest Ave (7361),,44.673208,-63.614702,,,,,,0
7362,7362,Novalea Dr At Cabot Pl (7362),,44.666551,-63.604917,,,,,,0
7364,7364,Novalea Dr Before Livingstone Pl (7364),,44.664092,-63.601139,,,,,,0
7365,7365,Novalea Dr Before Stanley Pl (7365),,44.664992,-63.602575,,,,,,0
7366,7366,Novalea Dr After Young St (7366),,44.662639,-63.598808,,,,,,0
7368,7368,Novalea Dr At Samuel Prince Manor (7368),,44.67165,-63.612274,,,,,,0
7369,7369,Novalea Dr Before Devonshire Ave (7369),,44.667116,-63.605644,,,,,,0
7370,7370,Novalea Dr Before Duffus St (7370),,44.667605,-63.606506,,,,,,0
7371,7371,Novalea Dr Before Leeds St (7371),,44.670821,-63.610959,,,,,,0
7372,7372,Kearney Lake Rd Opposite Civic 327 (7372),,44.693927,-63.69114,,,,,,0
7373,7373,Novalea Dr Before Vestry St (7373),,44.668692,-63.607802,,,,,,0
7374,7374,Novalea Dr Opposite Cabot Pl (7374),,44.666196,-63.604177,,,,,,0
7376,7376,Novalea Dr Opposite Leeds St (7376),,44.670379,-63.610327,,,,,,0
7377,7377,Novalea Dr Opposite Livingstone Pl (7377),,44.663756,-63.600464,,,,,,0
7378,7378,Novalea Dr Opposite Samuel Prince Manor (7378),,44.671677,-63.612322,,,,,,0
7379,7379,Novalea Dr Opposite Samuel Prince Manor (7379),,44.671566,-63.612255,,,,,,0
7381,7381,Novalea Dr Before Kenny St (7381),,44.664736,-63.601871,,,,,,0
7382,7382,Novalea Dr After Vestry St (7382),,44.668569,-63.607726,,,,,,0
7383,7383,Oathill Cr Before Peddars Way (7383),,44.673423,-63.546052,,,,,,0
7384,7384,Oathill Cr Before Colburn Walk (7384),,44.673529,-63.545831,,,,,,0
7385,7385,Ochterloney St Before Pine St (7385),,44.669508,-63.564995,,,,,,0
7386,7386,Ochterloney St After Irishtown Rd (7386),,44.669407,-63.565299,,,,,,0
7388,7388,Ochterloney St Before King St (7388),,44.666705,-63.568235,,,,,,0
7389,7389,Ochterloney St Before Wentworth St (7389),,44.66762,-63.567219,,,,,,0
7390,7390,Old Sambro Rd After Sussex St (7390),,44.610494,-63.623938,,,,,,0
7391,7391,Old Sambro Rd Before Civic 120 (7391),,44.613782,-63.622925,,,,,,0
7392,7392,Old Sambro Rd At Civic 143 (7392),,44.612862,-63.624035,,,,,,0
7393,7393,Old Sambro Rd Before Sussex St (7393),,44.610192,-63.624073,,,,,,0
7394,7394,Old Sambro Rd After Dobbin Ln (7394),,44.620175,-63.618803,,,,,,0
7395,7395,Osborne St After Kelly St (7395),,44.631753,-63.627797,,,,,,0
7396,7396,Osborne St Before Sunset Ave (7396),,44.631581,-63.627832,,,,,,0
7397,7397,Osborne St At Civic 7 (7397),,44.633341,-63.625909,,,,,,0
7398,7398,Otago Dr Before Poplar Dr (7398),,44.672554,-63.498783,,,,,,0
7399,7399,Otago Dr After Poplar Dr (7399),,44.672616,-63.498861,,,,,,0
7400,7400,Outrigger Cr After Fleetview Dr (7400),,44.697381,-63.669003,,,,,,0
7401,7401,Oxford St After Coburg Rd (7401),,44.638046,-63.596792,,,,,,0
7402,7402,Oxford St Before Waegwoltic Ave (7402),,44.639042,-63.597395,,,,,,0
7403,7403,Oxford St Before Jennings St (7403),,44.639367,-63.597487,,,,,,0
7404,7404,Oxford St After Allan St (7404),,44.646985,-63.601418,,,,,,0
7405,7405,Oxford St Before Berlin St (7405),,44.651011,-63.605248,,,,,,0
7406,7406,Oxford St Before Norwood St (7406),,44.642595,-63.599151,,,,,,0
7407,7407,Oxford St After Almon St (7407),,44.651987,-63.606562,,,,,,0
7408,7408,Oxford St After Almon St (7408),,44.651461,-63.605921,,,,,,0
7409,7409,Oxford St After Jubilee Rd (7409),,44.640458,-63.598145,,,,,,0
7410,7410,Oxford St After Jubilee Rd (7410),,44.641168,-63.598432,,,,,,0
7411,7411,Oxford St After North St (7411),,44.649338,-63.60292,,,,,,0
7412,7412,Oxford St After Quinpool Rd (7412),,44.644185,-63.600146,,,,,,0
7413,7413,Oxford St Before Bayers Rd (7413),,44.654507,-63.609847,,,,,,0
7414,7414,Oxford St At Civic 1350 (7414),,44.635935,-63.595961,,,,,,0
7415,7415,Oxford St Before Edzell Castle Cir (7415),,44.635713,-63.595709,,,,,,0
7416,7416,Oxford St Before Liverpool St (7416),,44.653399,-63.608401,,,,,,0
7417,7417,Oxford St Before Liverpool St (7417),,44.653202,-63.608165,,,,,,0
7418,7418,Oxford St Before North St (7418),,44.649321,-63.603066,,,,,,0
7419,7419,Oxford St Before Norwood St (7419),,44.64303,-63.59953,,,,,,0
7420,7420,Oxford St After Oak St (7420),,44.646459,-63.601257,,,,,,0
7421,7421,Oxford St Before Quinpool Rd (7421),,44.644411,-63.600177,,,,,,0
7422,7422,Oxford St Before Summit St (7422),,44.650243,-63.604319,,,,,,0
7423,7423,Oxford St Before Young St (7423),,44.654402,-63.609769,,,,,,0
7424,7424,Parkland Dr Before Farnham Gate Rd (7424),,44.67175,-63.676183,,,,,,0
7425,7425,Parkland Dr Opposite Carlina Ct (7425),,44.674204,-63.676098,,,,,,0
7427,7427,Parkland Dr After Lacewood Dr (7427),,44.66028,-63.669922,,,,,,0
7428,7428,Parkland Dr After Farnham Gate Rd (7428),,44.67052,-63.675931,,,,,,0
7429,7429,Parkland Dr After Langbrae Dr (7429),,44.665498,-63.67201,,,,,,0
7430,7430,Parkland Dr After Carrington Pl (7430),,44.666576,-63.673844,,,,,,0
7431,7431,Parkland Dr Before Carrington Pl (7431),,44.667004,-63.674894,,,,,,0
7432,7432,Parkland Dr Before Bethany Way (7432),,44.661752,-63.670566,,,,,,0
7433,7433,Parkland Dr Before Farnham Gate Rd (7433),,44.670719,-63.675937,,,,,,0
7434,7434,Parkland Dr Before Lancaster Dr (7434),,44.664254,-63.670799,,,,,,0
7435,7435,Parkland Dr After Langbrae Dr (7435),,44.666028,-63.672593,,,,,,0
7436,7436,Parkland Dr Before Civic 429 (7436),,44.668291,-63.675329,,,,,,0
7437,7437,Parkland Dr Opposite Bethany Way (7437),,44.662796,-63.670729,,,,,,0
7438,7438,Parkland Dr Before Lacewood Dr (7438),,44.660384,-63.670082,,,,,,0
7439,7439,Pearl Dr Before Opal Ct (7439),,44.646164,-63.476161,,,,,,0
7440,7440,Atholea Dr Before Caldwell Rd (7440),,44.644735,-63.47973,,,,,,0
7441,7441,Peddars Way Before 2nd Bow St (7441),,44.670282,-63.544048,,,,,,0
7442,7442,Peddars Way After Bow St (7442),,44.670508,-63.543913,,,,,,0
7443,7443,Peddars Way After Bow St (7443),,44.672021,-63.544717,,,,,,0
7444,7444,Peddars Way Before 2nd Bow St (7444),,44.671852,-63.544407,,,,,,0
7447,7447,Pettipas Dr After Vidito Dr (7447),,44.71205,-63.61003,,,,,,0
7448,7448,Pettipas Dr Before Mosher Dr (7448),,44.710563,-63.61191,,,,,,0
7449,7449,Pinecrest Dr After Albro Lake Rd (7449),,44.683425,-63.58009,,,,,,0
7450,7450,Pinecrest Dr Before Albro Lake Rd (7450),,44.683483,-63.580196,,,,,,0
7451,7451,Pinecrest Dr After Brule St (7451),,44.683648,-63.587242,,,,,,0
7452,7452,Pinecrest Dr At Civic 103 (7452),,44.686026,-63.585772,,,,,,0
7453,7453,Pinecrest Dr Before Civic 108 (7453),,44.685971,-63.585966,,,,,,0
7454,7454,Pinecrest Dr At Civic 122 (7454),,44.684998,-63.587111,,,,,,0
7455,7455,Pinecrest Dr At Civic 123 (7455),,44.684832,-63.587185,,,,,,0
7456,7456,Pinecrest Dr At Civic 63 (7456),,44.684579,-63.582083,,,,,,0
7457,7457,Pinecrest Dr Before Crystal Dr (7457),,44.685587,-63.583786,,,,,,0
7458,7458,Pinecrest Dr At Crystal Dr (7458),,44.685868,-63.584469,,,,,,0
7459,7459,Pinecrest Dr Before Primrose St (7459),,44.684894,-63.582553,,,,,,0
7460,7460,Plaza Dr Opposite Eljay Dr (7460),,44.682079,-63.515728,,,,,,0
7461,7461,Main Rd Before Morris Ave (7461),,44.621538,-63.507811,,,,,,0
7462,7462,Main Rd Before Bonaventure St (7462),,44.626829,-63.515433,,,,,,0
7463,7463,Main Rd After Silvers Ln (7463),,44.612041,-63.494848,,,,,,0
7464,7464,Pleasant St After Acadia St (7464),,44.655669,-63.54978,,,,,,0
7465,7465,Pleasant St After Arthur St (7465),,44.659358,-63.551522,,,,,,0
7466,7466,Pleasant St After Atlantic St (7466),,44.650186,-63.546297,,,,,,0
7467,7467,Pleasant St After Atlantic St (7467),,44.648969,-63.545834,,,,,,0
7468,7468,Pleasant St Before St Georges Ln (7468),,44.667849,-63.558753,,,,,,0
7469,7469,Pleasant St After Civic 600 (7469),,44.64107,-63.534052,,,,,,0
7470,7470,Pleasant St Before Mawiomi Pl (7470),,44.655713,-63.549851,,,,,,0
7471,7471,Main Rd Opposite Harvard Dr (7471),,44.629984,-63.519649,,,,,,0
7472,7472,Pleasant St After Hwy 111 (7472),,44.648701,-63.545581,,,,,,0
7473,7473,Main Rd Opposite Civic 1350 (7473),,44.618394,-63.50231,,,,,,0
7474,7474,Main Rd After Hines Rd (7474),,44.62513,-63.513145,,,,,,0
7475,7475,Main Rd Before Avenger Pl (7475),,44.628017,-63.517058,,,,,,0
7476,7476,Pleasant St Before Old Ferry Rd (7476),,44.665481,-63.554573,,,,,,0
7477,7477,Main Rd At Civic 1341 (7477),,44.616907,-63.500555,,,,,,0
7479,7479,Pleasant St Before Cuisack St (7479),,44.658748,-63.551094,,,,,,0
7480,7480,Pleasant St After Linden Lea (7480),,44.666793,-63.556977,,,,,,0
7481,7481,Pleasant St At Dartmouth General (7481),,44.653569,-63.548612,,,,,,0
7482,7482,Pleasant St After Mt Hope Centre (7482),,44.651733,-63.547468,,,,,,0
7483,7483,Main Rd After Monster Ln (7483),,44.620145,-63.504791,,,,,,0
7484,7484,Pleasant St After Belmont Ave (7484),,44.63582,-63.526769,,,,,,0
7485,7485,Pleasant St Before Southdale St (7485),,44.661236,-63.552876,,,,,,0
7486,7486,Main Rd Before Bonaventure St (7486),,44.626486,-63.514799,,,,,,0
7487,7487,Main Rd Opposite Monster Ln (7487),,44.620031,-63.504691,,,,,,0
7488,7488,Pleasant St Before Everette St (7488),,44.644447,-63.540527,,,,,,0
7490,7490,Main Rd Before Hines Rd (7490),,44.625419,-63.513403,,,,,,0
7491,7491,Main Rd Before Howard Ave (7491),,44.623292,-63.509827,,,,,,0
7492,7492,Pleasant St Before Irving St (7492),,44.645983,-63.543373,,,,,,0
7493,7493,Pleasant St Before Linden Lea (7493),,44.66673,-63.556774,,,,,,0
7494,7494,Main Rd After Morris Ave (7494),,44.621652,-63.507764,,,,,,0
7495,7495,Main Rd Before Myers Ln (7495),,44.614344,-63.497276,,,,,,0
7496,7496,Pleasant St Before Newcastle St (7496),,44.662903,-63.553665,,,,,,0
7497,7497,Main Rd At Civic 1491 (7497),,44.612026,-63.494939,,,,,,0
7498,7498,Pleasant St Before Shirley St (7498),,44.64575,-63.543343,,,,,,0
7499,7499,Pleasant St Before Hwy 111 (7499),,44.647241,-63.544745,,,,,,0
7500,7500,Main Rd At Civic 1350 (7500),,44.618467,-63.502244,,,,,,0
7601,7601,Bridge Terminal Bay 1 (7601),,44.671047,-63.575111,,,,10001,,0
7602,7602,Bridge Terminal Bay 2 (7602),,44.670943,-63.57492,,,,10001,,0
7603,7603,Bridge Terminal Bay 3 (7603),,44.670834,-63.574727,,,,10001,,0
7604,7604,Bridge Terminal Bay 4 (7604),,44.670662,-63.57443,,,,10001,,0
7605,7605,Bridge Terminal Bay 5 (7605),,44.670554,-63.574202,,,,10001,,0
7606,7606,Bridge Terminal Bay 6 (7606),,44.670413,-63.573955,,,,10001,,0
7607,7607,Bridge Terminal Bay 7 (7607),,44.670323,-63.573781,,,,10001,,0
7608,7608,Bridge Terminal Bay 8 (7608),,44.670202,-63.573567,,,,10001,,0
7609,7609,Bridge Terminal Bay 9 (7609),,44.670062,-63.57385,,,,10001,,0
7610,7610,Bridge Terminal Bay 10 (7610),,44.670166,-63.57403,,,,10001,,0
7611,7611,Bridge Terminal Bay 11 (7611),,44.670282,-63.574279,,,,10001,,0
7612,7612,Bridge Terminal Bay 12 (7612),,44.670384,-63.574569,,,,10001,,0
7613,7613,Bridge Terminal Bay 13 (7613),,44.67056,-63.574796,,,,10001,,0
7614,7614,Bridge Terminal Bay 14 (7614),,44.670682,-63.574982,,,,10001,,0
7615,7615,Bridge Terminal Bay 15 (7615),,44.67077,-63.57516,,,,10001,,0
7616,7616,Bridge Terminal Bay 16 (7616),,44.670872,-63.575321,,,,10001,,0
7618,7618,Sheldrake Lake Park and Ride (7618),,44.672797,-63.782669,,,,,,0
7620,7620,Ketch Harbour Rd Opposite Village Rd (7620),,44.562818,-63.564082,,,,,,0
7621,7621,Ketch Harbour Rd After Florence St (7621),,44.560224,-63.563011,,,,,,0
7622,7622,Ketch Harbour Rd After Ashley Dr (7622),,44.549403,-63.5571,,,,,,0
7623,7623,Ketch Harbour Rd After Kittiwake Ridge (7623),,44.545706,-63.553668,,,,,,0
7624,7624,Ketch Harbour Rd Opposite Kestrel Ct (7624),,44.542669,-63.55024,,,,,,0
7625,7625,Ketch Harbour Rd Opposite Civic 438 (7625),,44.540098,-63.547702,,,,,,0
7626,7626,Ketch Harbour Rd After Bullfrog Ln (7626),,44.536141,-63.544816,,,,,,0
7627,7627,Ketch Harbour Rd After Harbour View Dr (7627),,44.532471,-63.540594,,,,,,0
7628,7628,Ketch Harbour Rd Before Seaview Dr (7628),,44.524051,-63.535896,,,,,,0
7629,7629,Ketch Harbour Rd After Camperdown Rd (7629),,44.521581,-63.535259,,,,,,0
7630,7630,Ketch Harbour Rd Before Civic 737 (7630),,44.518872,-63.535675,,,,,,0
7631,7631,Ketch Harbour Rd Before Portovista Dr (7631),,44.514781,-63.537327,,,,,,0
7632,7632,Ketch Harbour Rd After Civic 868 (7632),,44.508379,-63.542567,,,,,,0
7633,7633,Ketch Harbour Rd At Pork Ave (7633),,44.497103,-63.543164,,,,,,0
7634,7634,Ketch Harbour Rd Before Grace Ave (7634),,44.494415,-63.546003,,,,,,0
7635,7635,Ketch Harbour Rd Before East Side Rd (7635),,44.492998,-63.548968,,,,,,0
7637,7637,Ketch Harbour Rd After Martins Ln (7637),,44.491317,-63.555769,,,,,,0
7638,7638,Ketch Harbour Rd Before Sable Rd (7638),,44.487736,-63.558249,,,,,,0
7639,7639,Ketch Harbour Rd After Crystal Hill Dr (7639),,44.481136,-63.576713,,,,,,0
7640,7640,Ketch Harbour Rd After Willow Rd (7640),,44.482376,-63.579616,,,,,,0
7641,7641,Ketch Harbour Rd After Atlantic View Dr (7641),,44.485119,-63.58348,,,,,,0
7642,7642,Ketch Harbour Rd Before Civic 1571 (7642),,44.486534,-63.590957,,,,,,0
7643,7643,Ketch Harbour Rd Before Coastal Ln (7643),,44.484159,-63.595731,,,,,,0
7644,7644,Ketch Harbour Rd Before Lennys Ln (7644),,44.480726,-63.600283,,,,,,0
7645,7645,Ketch Harbour Rd Before Civic 1727 (7645),,44.478723,-63.603172,,,,,,0
7646,7646,Old Sambro Rd Before West Pennant Rd (7646),,44.479733,-63.606481,,,,,,0
7647,7647,Old Sambro Rd After Kelly Dr (7647),,44.481868,-63.608439,,,,,,0
7648,7648,Old Sambro Rd After Civic 3395 (7648),,44.486754,-63.613947,,,,,,0
7649,7649,Old Sambro Rd At Civic 3330 (7649),,44.48852,-63.618488,,,,,,0
7650,7650,Old Sambro Rd At Civic 3172 (7650),,44.492668,-63.624967,,,,,,0
7651,7651,Old Sambro Rd Before Gusty Ln (7651),,44.496923,-63.629711,,,,,,0
7652,7652,Old Sambro Rd Before Acres Rd (7652),,44.506131,-63.638288,,,,,,0
7653,7653,Old Sambro Rd After Honey Ct (7653),,44.510075,-63.639846,,,,,,0
7654,7654,Old Sambro Rd After Grover Dr (7654),,44.517057,-63.641629,,,,,,0
7655,7655,Old Sambro Rd After Hazel Dr (7655),,44.520277,-63.641724,,,,,,0
7656,7656,Old Sambro Rd After Steven Murphy Dr (7656),,44.528345,-63.641782,,,,,,0
7657,7657,Old Sambro Rd After Francie Dr (7657),,44.532419,-63.64215,,,,,,0
7658,7658,Old Sambro Rd After Park Lake Ave (7658),,44.538529,-63.641008,,,,,,0
7659,7659,Old Sambro Rd After Fraser Rd (7659),,44.543806,-63.640884,,,,,,0
7660,7660,Old Sambro Rd After Fancyview Dr (7660),,44.546086,-63.641103,,,,,,0
7661,7661,Old Sambro Rd Before Whitehead Rd (7661),,44.564633,-63.637214,,,,,,0
7662,7662,Old Sambro Rd Opposite Venus Dr (7662),,44.566872,-63.635954,,,,,,0
7663,7663,Old Sambro Rd Opposite Harriet Ln (7663),,44.570162,-63.634232,,,,,,0
7664,7664,Old Sambro Rd Before Civic 990 (7664),,44.574738,-63.633794,,,,,,0
7665,7665,Old Sambro Rd At Civic 1000 (7665),,44.579605,-63.638175,,,,,,0
7666,7666,Ketch Harbour Rd After Sandy Cove Rd (7666),,44.482167,-63.564889,,,,,,0
7667,7667,Old Sambro Rd After Duggan Ln (7667),,44.582131,-63.640723,,,,,,0
7668,7668,Old Sambro Rd At Civic 702 (7668),,44.58558,-63.641424,,,,,,0
7669,7669,Old Sambro Rd After Leiblin Dr (7669),,44.594903,-63.638536,,,,,,0
8001,8001,Main Rd After Corsair Dr (8001),,44.632233,-63.521902,,,,,,0
8002,8002,Main Rd After Labrador Ave (8002),,44.628241,-63.517203,,,,,,0
8003,8003,Pleasant St After Cameron St (8003),,44.661542,-63.553134,,,,,,0
8004,8004,Pleasant St Opposite Carleton St (8004),,44.636223,-63.527489,,,,,,0
8005,8005,Main Rd Before Howard Ave (8005),,44.624125,-63.511361,,,,,,0
8006,8006,Pleasant St After Old Ferry Rd (8006),,44.665458,-63.554566,,,,,,0
8008,8008,Pleasant St At Civic 153 (8008),,44.663918,-63.553688,,,,,,0
8009,8009,Pleasant St After Marvin St (8009),,44.657935,-63.550693,,,,,,0
8010,8010,Pleasant St Opposite Dartmouth General (8010),,44.65349,-63.54854,,,,,,0
8011,8011,Pleasant St Opposite Everette St (8011),,44.644453,-63.541218,,,,,,0
8012,8012,Main Rd After Howard Ave (8012),,44.623331,-63.510095,,,,,,0
8013,8013,Pleasant St Opposite Civic 600 (8013),,44.641225,-63.534124,,,,,,0
8014,8014,Main Rd After Alex Ln (8014),,44.614272,-63.497377,,,,,,0
8015,8015,Main Rd Opposite Civic 1341 (8015),,44.616989,-63.50042,,,,,,0
8016,8016,Pleasant St Before Portland St (8016),,44.667878,-63.558639,,,,,,0
8017,8017,Pleasant St Before Mt Hope Ave (8017),,44.652221,-63.547637,,,,,,0
8018,8018,Main Rd After Harvard Dr (8018),,44.629723,-63.519473,,,,,,0
8019,8019,Main Rd After Albacore Pl (8019),,44.63178,-63.521629,,,,,,0
8020,8020,Lake Major Rd At Main St (8020),,44.704068,-63.46689,,,,,,0
8021,8021,Point Pleasant Dr At Young Ave (8021),,44.627039,-63.571659,,,,,,0
8022,8022,Point Pleasant Dr After Young Ave (8022),,44.627015,-63.571428,,,,,,0
8023,8023,Point Pleasant Park Opposite Civic 5480 (8023),,44.627343,-63.565836,,,,,,0
8024,8024,Poplar Dr At Civic 118 (8024),,44.676732,-63.498299,,,,,,0
8025,8025,Poplar Dr After Evergreen Dr (8025),,44.674438,-63.497359,,,,,,0
8026,8026,Poplar Dr At Civic 113 (8026),,44.676587,-63.498114,,,,,,0
8027,8027,Poplar Dr Before Evergreen Dr (8027),,44.674513,-63.497274,,,,,,0
8028,8028,Portland St Before Joffre St (8028),,44.668543,-63.543811,,,,,,0
8030,8030,Fall River Park and Ride (8030),,44.802721,-63.597466,,,,,,0
8031,8031,Portland Estates Blvd West At Civic 51 (8031),,44.66497,-63.516236,,,,,,0
8034,8034,Portland Estates Blvd West At Civic 69 (8034),,44.663204,-63.517542,,,,,,0
8035,8035,Portland St After Canal St (8035),,44.667727,-63.563007,,,,,,0
8036,8036,Portland St After Chestnut Ln (8036),,44.669427,-63.542699,,,,,,0
8037,8037,Portland St After Eisener Blvd (8037),,44.671857,-63.524824,,,,,,0
8038,8038,Portland St After Gaston Rd (8038),,44.66765,-63.544227,,,,,,0
8039,8039,Portland St Before Pleasant St (8039),,44.668841,-63.559173,,,,,,0
8040,8040,Portland St After Jersey Dr (8040),,44.672025,-63.52189,,,,,,0
8041,8041,Portland St After Jersey Dr (8041),,44.672127,-63.523839,,,,,,0
8042,8042,Portland St After Lakefront Rd (8042),,44.667422,-63.548746,,,,,,0
8043,8043,Portland St After Maynard St (8043),,44.668043,-63.553658,,,,,,0
8044,8044,Portland St After Prince Arthur Ave (8044),,44.667165,-63.546335,,,,,,0
8045,8045,Portland St After Settle St (8045),,44.67108,-63.529311,,,,,,0
8046,8046,Portland St After Portland Estates Blvd (8046),,44.671511,-63.517504,,,,,,0
8047,8047,Portland St After Spring Ave (8047),,44.672014,-63.519047,,,,,,0
8048,8048,Upper Partridge River Rd After Brooks Dr (8048),,44.727428,-63.41912,,,,,,0
8049,8049,Upper Partridge River Rd Before Brooks Dr (8049),,44.727434,-63.418984,,,,,,0
8050,8050,Portland St After Baker Dr (8050),,44.670764,-63.531037,,,,,,0
8051,8051,Portland St After Pleasant St (8051),,44.668633,-63.559542,,,,,,0
8052,8052,Portland St Before Old Ferry Rd (8052),,44.668211,-63.554148,,,,,,0
8053,8053,Portland St Before Rodney Rd (8053),,44.667723,-63.550637,,,,,,0
8055,8055,Portland St Opposite Settle St (8055),,44.671094,-63.528433,,,,,,0
8056,8056,Bluewater Rd Before LArry Uteck Blvd (8056),,44.716338,-63.716121,,,,,,0
8057,8057,Portland St Before Canal St (8057),,44.66784,-63.562585,,,,,,0
8058,8058,Portland St Before James St (8058),,44.669089,-63.55762,,,,,,0
8059,8059,Portland St Before Lakefront Rd (8059),,44.667452,-63.548841,,,,,,0
8060,8060,Portland St Before St Georges Ln (8060),,44.669193,-63.557561,,,,,,0
8062,8062,Portland St After Rodney Rd (8062),,44.667746,-63.550569,,,,,,0
8065,8065,Primrose St Before Victoria Rd (8065),,44.681909,-63.586255,,,,,,0
8066,8066,Prince Albert Rd After Bartlin Rd (8066),,44.680375,-63.5479,,,,,,0
8067,8067,Sinclair St Before Prince Albert Rd (8067),,44.677807,-63.555208,,,,,,0
8068,8068,Prince Albert Rd After Celtic Dr (8068),,44.678795,-63.552223,,,,,,0
8069,8069,Prince Albert Rd Before Celtic Dr (8069),,44.678937,-63.552228,,,,,,0
8070,8070,Princess Margaret Blvd After Baffin Blvd (8070),,44.686074,-63.603104,,,,,,0
8071,8071,Princess Margaret Blvd At Civic 40 (8071),,44.686807,-63.606501,,,,,,0
8072,8072,Princess Margaret Blvd At Civic 55 (8072),,44.688265,-63.607041,,,,,,0
8073,8073,Princess Margaret Blvd Opposite Civic 320 (8073),,44.687133,-63.609287,,,,,,0
8074,8074,Princess Margaret Blvd After Killkee Gate (8074),,44.689236,-63.610242,,,,,,0
8075,8075,Princess Margaret Blvd After Windmill Rd (8075),,44.686355,-63.599434,,,,,,0
8076,8076,Princess Margaret Blvd Before Baffin Blvd (8076),,44.686275,-63.603808,,,,,,0
8077,8077,Princess Margaret Blvd Opposite Iroquois Dr (8077),,44.68602,-63.601407,,,,,,0
8078,8078,Princess Margaret Blvd Before Windmill Rd (8078),,44.686234,-63.599637,,,,,,0
8079,8079,Princess Margaret Blvd Before Ryan Gate (8079),,44.686338,-63.606986,,,,,,0
8080,8080,Purcells Cove Rd After Civic 360 (8080),,44.622376,-63.584898,,,,,,0
8081,8081,Purcells Cove Rd After Colindale St (8081),,44.630328,-63.60892,,,,,,0
8082,8082,Purcells Cove Rd Opposite Civic 360 (8082),,44.62206,-63.584462,,,,,,0
8083,8083,Purcells Cove Rd At Braeburn Rd (8083),,44.63618,-63.619932,,,,,,0
8084,8084,Purcells Cove Rd At Ferguson Cove Rd (8084),,44.606734,-63.563536,,,,,,0
8086,8086,Purcells Cove Rd After Anchor Dr (8086),,44.637237,-63.619703,,,,,,0
8087,8087,Purcells Cove Rd After Halls Rd (8087),,44.622724,-63.58933,,,,,,0
8088,8088,Purcells Cove Rd After Halls Rd (8088),,44.62302,-63.589942,,,,,,0
8089,8089,Purcells Cove Rd After Herring Cove Rd (8089),,44.637525,-63.619654,,,,,,0
8090,8090,Purcells Cove Rd After Inverness Ave (8090),,44.628406,-63.607624,,,,,,0
8091,8091,Purcells Cove Rd After Litchfield Cr (8091),,44.623171,-63.597961,,,,,,0
8092,8092,Purcells Cove Rd After Wenlock Grv (8092),,44.623647,-63.594965,,,,,,0
8093,8093,Purcells Cove Rd After Williams Lake Rd (8093),,44.623358,-63.600985,,,,,,0
8094,8094,Purcells Cove Rd After Aarons Way (8094),,44.597226,-63.557133,,,,,,0
8095,8095,Purcells Cove Rd At St Cecelia Dr (8095),,44.612965,-63.575151,,,,,,0
8096,8096,Purcells Cove Rd At Melvin Rd (8096),,44.618251,-63.577926,,,,,,0
8097,8097,Purcells Cove Rd Before Colindale St (8097),,44.630288,-63.60879,,,,,,0
